timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685605850996,3724,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605850996,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605851996,80531,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605851996,3498,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605851996,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605852997,80531,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605852997,6437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605852997,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605853998,80531,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605853998,7423,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605853998,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605854999,80513,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605854999,10178,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605854999,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605855999,80516,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605855999,8027,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605855999,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605857000,80516,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605857000,3698,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605857000,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605858001,80516,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605858001,3324,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605858001,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605859001,80516,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605859001,7427,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605859001,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605860002,80519,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605860002,7805,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605860002,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605861002,80451,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605861002,4700,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605861002,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605862003,80519,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605862003,7027,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605862003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605863003,80519,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605863003,6863,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605863003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605864003,80518,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605864003,6785,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605864003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605865003,80510,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605865003,4531,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605865003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605866003,80515,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605866003,6783,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605866003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605867004,80513,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605867004,6812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605867004,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605868005,80512,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605868005,9622,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605868005,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605869006,80510,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605869006,3491,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605869006,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605870007,80511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605870007,3734,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605870007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605871007,80511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605871007,6636,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605871007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605872007,80510,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605872007,1565,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605872007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605873008,80511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605873008,8338,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605873008,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605874008,80511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605874008,6250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605874008,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605875008,80511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605875008,3915,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605875008,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605876008,80507,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605876008,3893,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605876008,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605877009,80505,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605877009,6639,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605877009,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605878009,80507,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605878009,6650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605878009,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605879010,80507,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605879010,3905,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605879010,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605880010,80714,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605880010,14401,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605880010,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605881011,80641,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605881011,19914,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605881011,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605882012,79508,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605882012,9359,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605882012,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605883012,79510,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605883012,7182,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605883012,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605884013,79510,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605884013,6811,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605884013,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605885013,79509,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605885013,6502,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605885013,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605886014,79503,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605886014,3915,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605886014,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605887015,79502,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605887015,6237,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605887015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605888015,79501,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605888015,8398,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605888015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605889015,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605889015,6437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605889015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605890016,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605890016,3892,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605890016,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605891016,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605891016,7080,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605891016,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605892017,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605892017,6807,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605892017,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605893018,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605893018,7414,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605893018,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605894019,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605894019,3699,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605894019,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605895019,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605895019,3531,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605895019,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605896019,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605896019,3922,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605896019,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605897020,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605897020,6424,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605897020,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605898021,79498,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605898021,7055,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605898021,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605899022,79498,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605899022,3510,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605899022,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605900023,79498,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605900023,7372,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605900023,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605901023,79497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605901023,7251,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605901023,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605902023,79497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605902023,4296,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605902023,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605903024,79497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605903024,3912,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605903024,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605904025,79497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605904025,6424,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605904025,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605905025,79497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605905025,6825,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605905025,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605906025,79496,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605906025,6837,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605906025,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605907026,79496,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605907026,7771,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605907026,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605908027,79496,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605908027,6825,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605908027,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605909027,79496,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605909027,4128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605909027,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605910027,79497,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605910027,3689,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605910027,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605911028,79498,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605911028,8185,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605911028,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605912029,79500,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605912029,6651,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605912029,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605913029,79500,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605913029,6535,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605913029,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605914030,79499,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605914030,6863,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605914030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605915030,79565,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605915030,8782,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605915030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605916030,79582,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605916030,6623,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605916030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605917030,79589,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605917030,3738,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605917030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605918031,79594,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605918031,3913,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605918031,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605919032,79600,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605919032,3330,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605919032,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605920032,79609,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605920032,6955,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605920032,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605921033,79670,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605921033,8259,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605921033,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605922033,79678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605922033,3900,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605922033,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605923034,79682,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605923034,4092,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605923034,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605924034,79683,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605924034,6437,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605924034,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605925034,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605925034,3678,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605925034,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605926035,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605926035,6663,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605926035,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605927035,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605927035,6636,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605927035,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605928036,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605928036,3506,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605928036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605929036,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605929036,7597,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605929036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605930036,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605930036,6462,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605930036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605931036,79685,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605931036,589,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605931036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605932037,79685,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605932037,3498,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605932037,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605933037,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605933037,3493,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605933037,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605934038,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605934038,3531,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605934038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605935038,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605935038,7972,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605935038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605936038,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605936038,6462,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605936038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605937038,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605937038,3717,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605937038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605938038,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605938038,575,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605938038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605939039,79695,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605939039,8033,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605939039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605940039,79695,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605940039,8184,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605940039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605941039,79692,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605941039,4502,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605941039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605942040,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605942040,6651,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605942040,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605943041,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605943041,6050,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605943041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605944042,79688,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605944042,3332,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605944042,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605945042,79690,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605945042,1161,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605945042,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605946043,79690,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605946043,6086,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605946043,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605947043,79690,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605947043,7599,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605947043,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605948043,79689,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605948043,6783,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605948043,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605949043,79690,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605949043,6427,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605949043,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605950043,79689,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605950043,6685,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605950043,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605951044,79689,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605951044,3870,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605951044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605952044,79689,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605952044,3143,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605952044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605953044,79685,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605953044,6849,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605953044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605954045,79686,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605954045,4699,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605954045,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605955046,79690,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605955046,8169,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605955046,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605956046,79691,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605956046,7061,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605956046,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605957047,79715,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605957047,6801,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605957047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605958047,79714,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605958047,3895,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605958047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605959047,79724,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605959047,6677,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605959047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605960047,79725,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605960047,6601,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605960047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605961047,79776,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605961047,6621,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605961047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605962048,79779,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605962048,7680,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605962048,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605963048,79780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605963048,6549,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605963048,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605964048,79780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605964048,6501,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605964048,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605965048,79780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605965048,4856,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605965048,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605966049,79783,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605966049,3307,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605966049,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605967049,79784,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1685605967049,7207,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1685605967049,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1685605968049,79784,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
